level_0,index,field_id,region,crop,start_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,curr_t4,40_years_t1,40_years_t2,40_years_t3,40_years_t4,culture,type_by_season,delta_t1,delta_t2,delta_t3
2715,3964,2024 16.13.18.002.00,Татарстан,Вика,2023-09-05,2024-06-15,0.1397619423751587,3.4,0.51,4.805263157894739,-6.870526315789472,10.868421052631575,12.964788732394366,3.07751383274697,-7.389478706085894,9.57878239460374,12.552104731971236,Злаковые,Озимая,1.727749325147769,0.5189523902964224,1.289638658027835
2716,3965,2024 16.13.18.009.00,Татарстан,Вика,2023-09-05,2024-07-07,0.1549906630769833,3.4,0.57,3.391176470588238,-5.258823529411764,14.47745098039216,15.69868421052632,2.2808033246172754,-6.505375131434224,13.072712582078283,15.00224251478995,Злаковые,Озимая,1.1103731459709625,1.2465516020224605,1.4047383983138761
2717,3966,2024 16.13.18.010.00,Татарстан,Вика,2023-09-05,2024-07-07,0.1448639942590541,3.4,0.53,3.391176470588238,-5.258823529411764,14.47745098039216,15.69868421052632,2.2808033246172754,-6.505375131434224,13.072712582078283,15.00224251478995,Злаковые,Озимая,1.1103731459709625,1.2465516020224605,1.4047383983138761
2718,3967,2024 16.13.18.023.00,Татарстан,Вика,2023-09-05,2024-06-13,1.0421456770003386,3.4,6.24,4.9946808510638325,-6.9574468085106345,10.245744680851065,12.627142857142855,3.2044022777761936,-7.493090181682555,9.01965596617754,11.88113015381008,Злаковые,Озимая,1.790278573287639,0.5356433731719203,1.2260887146735246
2719,3968,2024 16.13.18.041.00,Татарстан,Вика,2023-09-05,2024-09-15,0.898534010284896,2.5,3.64,1.704000000000001,0.5384000000000005,19.7104,21.124468085106383,0.3575595219623708,-0.7998726960959639,18.20042013680313,19.042755735604985,Злаковые,Озимая,1.3464404780376302,1.3382726960959643,1.5099798631968682
2720,3991,2024 16.13.18.015.00,Татарстан,Вика,2023-09-06,2024-06-12,0.28252172189247127,3.4,1.11,4.801075268817207,-6.952688172043006,9.675268817204302,12.79857142857143,3.143650579998733,-7.425578514996771,8.623159666727378,12.057897486431564,Злаковые,Озимая,1.6574246888184736,0.4728903429537654,1.052109150476923
2721,3993,2024 16.13.18.025.00,Татарстан,Вика,2023-09-06,2024-09-01,0.9337376454778757,2.5,3.86,2.185833333333336,-0.7799999999999998,18.735000000000007,20.960000000000004,0.7411240777509056,-1.995519184286965,17.909437317729502,19.48403251351672,Злаковые,Озимая,1.4447092555824306,1.2155191842869653,0.8255626822705047
2722,3994,2024 16.13.18.055.00,Татарстан,Вика,2023-09-06,2024-09-16,0.9631743177730056,2.5,4.05,1.4616000000000025,0.5032000000000014,19.8296,21.10744680851064,0.2801793856435793,-0.6734051919832394,18.27401429656505,19.064156137170333,Злаковые,Озимая,1.1814206143564232,1.1766051919832408,1.55558570343495
2723,3995,2024 36.02.03.053.00,Воронеж,Кукуруза,2023-09-06,2024-08-23,0.5199969216934429,8.9,6.07,2.670940170940173,-1.906837606837606,18.318803418803423,20.625000000000004,0.9161764388102892,-2.7975239318595726,17.696090946403135,19.53159366312708,Судецветные,Озимая,1.754763732129884,0.8906863250219665,0.6227124724002877
2724,3998,2024 36.14.07.053.00,Воронеж,Соя,2023-09-06,2024-09-25,0.7090205297162355,2.5,2.58,0.9945312500000024,1.4171875000000005,20.078125,20.78229166666667,-0.03141780651232,0.292244358057526,18.19104522126103,18.696797906246697,Бобовые,Озимая,1.0259490565123224,1.1249431419424745,1.8870797787389684
2725,4022,2024 16.13.18.019.00,Татарстан,Вика,2023-09-07,2024-08-31,0.997686370078149,2.5,4.279999999999999,1.85166666666667,-0.4858333333333334,19.08666666666667,21.171111111111124,0.6726093684840404,-1.821465762214505,17.952768206586345,19.530812838586613,Злаковые,Озимая,1.1790572981826295,1.3356324288811716,1.1338984600803244
2726,4023,2024 36.02.03.049.00,Воронеж,Кукуруза,2023-09-07,2024-08-24,0.8613242299677353,8.9,12.16,2.4273504273504307,-1.6717948717948707,18.65470085470086,20.946590909090915,0.854662959707872,-2.6293707890082443,17.756982400751472,19.55109559582542,Судецветные,Озимая,1.5726874676425586,0.9575759172133735,0.8977184539493877
2727,4025,2024 36.02.11.054.00,Воронеж,Соя,2023-09-07,2024-09-14,0.9502528877739694,2.2,3.49,1.4362903225806485,0.3588709677419364,19.937903225806444,21.07634408602151,0.2720466788284226,-0.7940254600677127,18.305819481327987,19.21910916949213,Бобовые,Озимая,1.1642436437522259,1.1528964278096492,1.6320837444784573
2728,4026,2024 36.02.11.058.01,Воронеж,Соя,2023-09-07,2024-09-14,0.18986876242933745,2.2,0.46,1.4362903225806485,0.3588709677419364,19.937903225806444,21.07634408602151,0.2720466788284226,-0.7940254600677127,18.305819481327987,19.21910916949213,Бобовые,Озимая,1.1642436437522259,1.1528964278096492,1.6320837444784573
2729,4037,2024 40.22.01.032.00,Калуга,Пшеница,2023-09-07,2024-08-17,0.9768212316141874,5.0,8.28,2.5765217391304382,-2.3191304347826067,18.21565217391305,20.432558139534883,0.9532794790292396,-3.0920313610696546,17.308945609918087,19.16925522841156,Злаковые,Озимая,1.6232422601011987,0.7729009262870479,0.9067065639949625
2730,4039,2024 40.22.01.043.00,Калуга,Пшеница,2023-09-07,2024-09-01,0.3960879462955673,5.0,2.43,1.85166666666667,-0.4858333333333334,19.08666666666667,21.171111111111124,0.6726093684840404,-1.821465762214505,17.952768206586345,19.530812838586613,Злаковые,Озимая,1.1790572981826295,1.3356324288811716,1.1338984600803244
2731,4050,2024 16.13.18.035.00,Татарстан,Вика,2023-09-08,2024-08-24,0.2866815721181974,2.5,0.8300000000000001,2.465811965811967,-1.3846153846153848,18.800854700854703,21.11590909090909,0.7269283612341837,-2.4649458429952986,17.903858072871298,19.651919025008382,Злаковые,Озимая,1.7388836045777831,1.0803304583799138,0.8969966279834054
2732,4051,2024 16.13.18.040.00,Татарстан,Вика,2023-09-08,2024-09-13,1.170622824644382,2.5,5.56,1.4112903225806464,0.5951612903225822,20.1766129032258,21.107526881720432,0.1336241465247605,-0.584201748152364,18.37942869962568,19.26891953825068,Злаковые,Озимая,1.2776661760558858,1.1793630384749463,1.7971842036001178
2733,4052,2024 16.13.18.067.00,Татарстан,Вика,2023-09-08,2024-08-24,0.4054651081081644,2.5,1.25,2.465811965811967,-1.3846153846153848,18.800854700854703,21.11590909090909,0.7269283612341837,-2.4649458429952986,17.903858072871298,19.651919025008382,Злаковые,Озимая,1.7388836045777831,1.0803304583799138,0.8969966279834054
2734,4053,2024 16.13.18.068.00,Татарстан,Вика,2023-09-08,2024-08-23,0.17563256864315802,2.5,0.48,2.465811965811967,-1.3846153846153848,18.800854700854703,20.88850574712644,0.7269283612341837,-2.4649458429952986,17.903858072871298,19.57554168084205,Злаковые,Озимая,1.7388836045777831,1.0803304583799138,0.8969966279834054
2735,4054,2024 16.13.18.069.00,Татарстан,Вика,2023-09-08,2024-08-23,0.12044615307586716,2.5,0.32,2.465811965811967,-1.3846153846153848,18.800854700854703,20.88850574712644,0.7269283612341837,-2.4649458429952986,17.903858072871298,19.57554168084205,Злаковые,Озимая,1.7388836045777831,1.0803304583799138,0.8969966279834054
2736,4055,2024 16.13.18.070.00,Татарстан,Вика,2023-09-08,2024-08-23,0.22474227267790678,2.5,0.63,2.465811965811967,-1.3846153846153848,18.800854700854703,20.88850574712644,0.7269283612341837,-2.4649458429952986,17.903858072871298,19.57554168084205,Злаковые,Озимая,1.7388836045777831,1.0803304583799138,0.8969966279834054
2737,4056,2024 16.13.18.071.00,Татарстан,Вика,2023-09-08,2024-08-23,0.14496577025018573,2.5,0.39,2.465811965811967,-1.3846153846153848,18.800854700854703,20.88850574712644,0.7269283612341837,-2.4649458429952986,17.903858072871298,19.57554168084205,Злаковые,Озимая,1.7388836045777831,1.0803304583799138,0.8969966279834054
2738,4073,2024 36.14.07.009.00,Воронеж,Соя,2023-09-09,2024-10-12,1.3732091215712354,2.5,7.370000000000002,0.1864661654135299,3.5857142857142845,19.92481203007519,19.604,-0.649736577973854,2.194633993489628,17.47542814713146,16.994399037530897,Бобовые,Озимая,0.8362027433873839,1.3910802922246566,2.4493838829437315
2739,4075,2024 40.04.07.013.00,Калуга,Пшеница,2023-09-09,2024-08-28,1.1292492581299995,4.5,9.42,2.039830508474572,-1.1711864406779648,19.15593220338984,21.138636363636365,0.40199189490095,-2.108673730978169,18.156731535959366,19.73266751474325,Злаковые,Озимая,1.637838613573622,0.9374872903002043,0.9992006674304719
2740,4104,2024 36.01.21.027.00,Воронеж,Кукуруза,2023-09-11,2024-08-28,1.1182680299475742,8.9,18.33,1.6136752136752135,-0.9615384615384596,18.96923076923077,21.06136363636364,-0.1105133274228448,-2.034251735842772,18.355551622982688,19.850432071293167,Судецветные,Озимая,1.7241885410980582,1.0727132743043124,0.6136791462480815
2741,4113,2024 40.13.10.003.01,Калуга,Вика,2023-09-11,2024-07-03,0.3378997886123983,5.0,2.01,3.434343434343434,-6.238383838383838,14.071717171717172,15.443243243243243,1.6869955175529865,-6.656665339609543,12.889003717808494,15.274581403913498,Злаковые,Озимая,1.7473479167904473,0.41828150122570573,1.1827134539086774
2742,4114,2024 40.13.10.003.02,Калуга,Вика,2023-09-11,2024-07-03,0.4898062565419153,5.0,3.16,3.434343434343434,-6.238383838383838,14.071717171717172,15.443243243243243,1.6869955175529865,-6.656665339609543,12.889003717808494,15.274581403913498,Злаковые,Озимая,1.7473479167904473,0.41828150122570573,1.1827134539086774
2743,4115,2024 40.13.10.052.00,Калуга,Вика,2023-09-11,2024-07-03,0.5318040301511824,5.0,3.51,3.434343434343434,-6.238383838383838,14.071717171717172,15.443243243243243,1.6869955175529865,-6.656665339609543,12.889003717808494,15.274581403913498,Злаковые,Озимая,1.7473479167904473,0.41828150122570573,1.1827134539086774
2744,4135,2024 40.13.10.047.00,Калуга,Вика,2023-09-12,2024-07-03,0.543486406005539,5.0,3.61,3.1091836734693863,-5.719387755102037,13.764285714285718,15.771621621621623,1.6346292437311636,-6.789774670699728,12.57339717797688,15.556576897018967,Злаковые,Озимая,1.4745544297382227,1.070386915597691,1.1908885363088384
2745,4136,2024 40.13.10.049.00,Калуга,Вика,2023-09-12,2024-07-03,0.3825376034644598,5.0,2.33,3.1091836734693863,-5.719387755102037,13.764285714285718,15.771621621621623,1.6346292437311636,-6.789774670699728,12.57339717797688,15.556576897018967,Злаковые,Озимая,1.4745544297382227,1.070386915597691,1.1908885363088384
2746,4137,2024 40.13.13.004.00,Калуга,Пшеница,2023-09-12,2024-09-07,1.007957920399979,4.5,7.83,0.8225,0.6574999999999995,19.375833333333336,20.920000000000005,-0.4812781860112617,-1.0338967136056607,18.485525715612027,19.641607909885597,Злаковые,Озимая,1.3037781860112618,1.6913967136056602,0.8903076177213087
2747,4138,2024 40.13.13.007.00,Калуга,Пшеница,2023-09-12,2024-09-12,1.0168396905347594,4.5,7.94,0.4655737704918032,1.1926229508196715,19.76065573770492,20.840659340659343,-0.703736240538866,-0.3846338459829115,18.524041021087136,19.54125416740524,Злаковые,Озимая,1.1693100110306691,1.577256796802583,1.2366147166177832
2748,4139,2024 40.13.13.008.00,Калуга,Пшеница,2023-09-12,2024-09-10,1.2438343377510668,4.5,11.11,0.6735537190082644,0.8983471074380169,19.525619834710746,20.840659340659343,-0.6198727424260044,-0.6532497139568348,18.48556470889159,19.54125416740524,Злаковые,Озимая,1.2934264614342688,1.5515968213948517,1.0400551258191548
2749,4146,2024 36.01.21.017.00,Воронеж,Кукуруза,2023-09-13,2024-08-28,1.6270349808300284,8.9,36.39,1.2068376068376063,0.1555555555555548,19.095726495726492,20.7632183908046,-0.4896458638726842,-1.6592375326844582,18.430355035100085,19.76112610634254,Судецветные,Озимая,1.6964834707102905,1.814793088240013,0.6653714606264067
2750,4152,2024 36.14.08.006.00,Воронеж,Вика,2023-09-13,2024-08-04,2.020752545331156,2.5,16.36,2.4082568807339446,-2.4862385321100926,17.360550458715597,19.48148148148148,0.2362362037534487,-4.035547316221099,16.788024960114384,18.35162121154654,Злаковые,Озимая,2.172020676980496,1.5493087841110067,0.5725254986012125
2751,4153,2024 40.13.10.022.00,Калуга,Вика,2023-09-13,2024-08-25,0.0,5.0,0.0,1.3999999999999997,-0.0931034482758633,18.695689655172416,20.7632183908046,-0.422413746935626,-1.938644632644822,18.2726090176599,19.76112610634254,Злаковые,Озимая,1.8224137469356256,1.8455411843689586,0.42308063751251623
2752,4161,2024 36.14.01.027.00,Воронеж,Вика,2023-09-14,2024-06-18,1.6966344574642556,2.7,12.03,3.11290322580645,-6.025806451612902,12.087096774193547,13.96956521739131,1.6359820766007218,-7.199112647051795,10.56159956571245,13.06474810534794,Злаковые,Озимая,1.4769211492057284,1.1733061954388928,1.525497208481097
2753,4163,2024 36.14.21.002.00,Воронеж,Кукуруза,2023-09-14,2024-09-08,0.6613124570399268,7.5,7.029999999999999,0.7399999999999987,0.8383333333333332,19.531666666666656,20.765555555555554,-0.7691952992680967,-0.5545292654823998,18.4472407818518,19.53958408861369,Судецветные,Озимая,1.5091952992680953,1.392862598815733,1.0844258848148556
2754,4167,2024 40.13.10.006.00,Калуга,Вика,2023-09-14,2024-07-03,0.5777363290486175,5.0,3.91,2.941836734693876,-5.591836734693875,14.513265306122452,15.53698630136987,1.3660586987623042,-6.5900781390554055,12.956109890633888,15.23121713127307,Злаковые,Озимая,1.5757780359315716,0.9982414043615302,1.5571554154885643
2755,4168,2024 40.13.10.053.00,Калуга,Вика,2023-09-14,2024-07-02,0.5376622777195503,5.0,3.56,2.937113402061854,-5.679381443298968,13.946391752577322,15.53698630136987,1.4293602683205455,-6.729561610059967,12.45285562791894,15.23121713127307,Злаковые,Озимая,1.5077531337413086,1.050180166760999,1.493536124658382
2756,4173,2024 36.02.16.033.00,Воронеж,Подсолнечник,2023-09-15,2024-09-25,0.9242589015233319,2.0,3.04,-0.5200000000000005,2.2216,20.066399999999984,20.325531914893613,-1.419059262201651,1.1920719681191976,18.326395488290014,18.64490668361938,Астровые,Озимая,0.8990592622016504,1.0295280318808024,1.7400045117099694
2757,4174,2024 36.14.01.040.00,Воронеж,Вика,2023-09-15,2024-06-15,1.330115859166291,2.7,7.510000000000001,2.7945054945054943,-6.604395604395602,10.861538461538462,12.741176470588234,1.5188686260428836,-7.454044265674482,9.817154546978502,12.579147538378413,Злаковые,Озимая,1.2756368684626107,0.8496486612788798,1.04438391455996
2758,4177,2024 36.14.07.001.00,Воронеж,Соя,2023-09-15,2024-09-25,1.4834210718506133,2.5,8.52,-0.5200000000000005,2.2216,20.066399999999984,20.325531914893613,-1.419059262201651,1.1920719681191976,18.326395488290014,18.64490668361938,Бобовые,Озимая,0.8990592622016504,1.0295280318808024,1.7400045117099694
2759,4180,2024 36.14.21.022.01,Воронеж,Кукуруза,2023-09-15,2024-09-08,0.8415671856782185,7.5,9.9,0.0458333333333328,0.7625000000000004,19.582499999999985,20.89777777777777,-1.0623155706651115,-0.3064048209237128,18.52036002478268,19.54195146726956,Судецветные,Озимая,1.1081489039984442,1.0689048209237133,1.0621399752173062
2760,4181,2024 36.29.07.044.00,Воронеж,Соя,2023-09-15,2024-10-25,0.4489502200479032,2.1,1.19,-0.9733333333333338,5.166666666666667,18.574814814814808,17.55742574257425,-1.8532572210990892,4.071191472425029,16.57472450627584,15.635574942448988,Бобовые,Озимая,0.8799238877657554,1.0954751942416383,2.0000903085389687
2761,4182,2024 40.13.10.060.00,Калуга,Вика,2023-09-15,2024-06-06,0.2592825979300829,5.0,1.48,3.345454545454545,-6.957954545454545,8.739772727272728,11.774242424242424,1.7774096019307093,-7.60152461804273,8.083036889124058,11.088495169731315,Злаковые,Озимая,1.5680449435238355,0.6435700725881857,0.6567358381486699
2762,4183,2024 40.13.10.064.00,Калуга,Вика,2023-09-15,2024-06-06,0.4700036292457356,5.0,3.0,3.345454545454545,-6.957954545454545,8.739772727272728,11.774242424242424,1.7774096019307093,-7.60152461804273,8.083036889124058,11.088495169731315,Злаковые,Озимая,1.5680449435238355,0.6435700725881857,0.6567358381486699
